accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0972,0.2656,0.19836732336780075,20,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0892,0.2704,0.198016381218267,50,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0456,0.1832,0.13710919779430691,1,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0776,0.2376,0.1755285168414319,5,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0852,0.2608,0.19104179341103739,20,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0872,0.2644,0.1942506886452478,50,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0444,0.1652,0.13310604221730737,1,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0792,0.236,0.1762000950545664,5,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0936,0.2672,0.19542977398318748,20,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0948,0.276,0.20273376282144245,50,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0612,0.178,0.14543720078855768,1,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0772,0.2448,0.18181114501161091,5,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0844,0.26,0.19109990650347858,20,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.092,0.2776,0.1991443837009115,50,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0548,0.188,0.14441450725668792,1,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0628,0.2188,0.15994958064882353,5,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0828,0.258,0.18632724681743812,20,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0836,0.2536,0.1870806533217911,50,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0456,0.1648,0.13032377317872068,1,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0816,0.2236,0.1744872323198684,5,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.09,0.2508,0.19134940261028224,20,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0908,0.2648,0.19604552621024046,50,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0316,0.1408,0.11331110290924801,1,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0684,0.2268,0.1684261489809042,5,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.08,0.256,0.18620023422944648,20,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0936,0.2692,0.19873594155271776,50,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0412,0.1736,0.1310452435839357,1,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0664,0.2232,0.1661280521236001,5,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.088,0.2404,0.18767392758051904,20,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0896,0.2532,0.19219018475416474,50,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0392,0.1504,0.12033155342598909,1,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0672,0.2296,0.16704878523239103,5,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0684,0.2492,0.17549072887831993,20,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0812,0.256,0.18644795346418008,50,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0368,0.1604,0.12245211792807932,1,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.06,0.2208,0.1607311781060287,5,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0788,0.2484,0.1825177193612117,20,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.088,0.2584,0.1910521303994479,50,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0452,0.1748,0.13309272067238526,1,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0708,0.214,0.16609538854572767,5,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0924,0.2536,0.1932068182336699,20,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0876,0.2584,0.1929406082460952,50,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0468,0.1748,0.13569358714599855,1,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0732,0.228,0.1703422511769737,5,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0828,0.2556,0.18688223904131088,20,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0872,0.2516,0.19075871529337082,50,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0428,0.168,0.13074510846144932,1,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.078,0.2272,0.17328326855961007,5,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0932,0.2548,0.19247748107600043,20,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0912,0.2656,0.19576628145417652,50,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0572,0.1716,0.14063957285307138,1,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.076,0.2408,0.17836107396934542,5,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0796,0.2532,0.18423812534928372,20,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0872,0.2632,0.1916219885564441,50,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0684,0.2152,0.16311663592181583,1,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0832,0.2956,0.2018458617876982,5,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.3464,0.2318616458811593,20,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.3476,0.2367106300375577,50,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.058,0.22,0.15862105090655526,1,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0832,0.2872,0.20084032603902102,5,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1104,0.34,0.24059969558867642,20,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1192,0.3536,0.24926342729403073,50,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0516,0.1884,0.14171367764473553,1,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1032,0.3052,0.21984266703050392,5,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1124,0.3308,0.235556756133937,20,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.3684,0.24873225537252297,50,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.2108,0.15523563539579432,1,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0912,0.2916,0.2065073559360809,5,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1068,0.324,0.23025268896664625,20,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3424,0.23968236488277303,50,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.1948,0.14590742367125714,1,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0812,0.2864,0.20110655389770168,5,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0988,0.3512,0.2320330008972232,20,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1092,0.3524,0.24111073052741022,50,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0432,0.1904,0.13955352517704242,1,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.2784,0.20673695293720243,5,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1096,0.336,0.23588898663511482,20,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.118,0.3524,0.24442862640802054,50,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0644,0.2128,0.1621306475973604,1,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.09,0.2896,0.20537771268768984,5,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1108,0.3332,0.2358183006290913,20,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1188,0.3488,0.2445715169218815,50,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.2256,0.16292141208882843,1,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1004,0.2956,0.21430687113129537,5,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1096,0.332,0.23244891454734187,20,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.122,0.3404,0.24587320163562346,50,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1896,0.14774695610117383,1,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1044,0.3116,0.22016051387285515,5,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.3508,0.2417756302615664,20,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.126,0.3556,0.2509489175980311,50,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.066,0.2236,0.16601579120501309,1,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.3184,0.22100872523973175,5,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1128,0.342,0.2375403305635949,20,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1208,0.3456,0.24458758111506163,50,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.2124,0.16223033749324764,1,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0836,0.2812,0.19718963042108129,5,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1004,0.3244,0.22638499378180735,20,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.3344,0.2288877323064617,50,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0596,0.208,0.15626667378723536,1,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2824,0.20044275391593663,5,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.104,0.328,0.22925615153401221,20,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1128,0.3408,0.2381793277438377,50,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.1808,0.13930245216428955,1,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.2964,0.21104335816212025,5,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.3136,0.22686619636327518,20,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.116,0.3516,0.24249816139430186,50,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0536,0.2004,0.14837388468358653,1,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.086,0.2832,0.20029229343547555,5,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1,0.3068,0.21989886207750828,20,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.3312,0.22926964928022808,50,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.056,0.1944,0.14804257578676003,1,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.284,0.19760262052287988,5,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.3312,0.22646337797488691,20,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.3444,0.2313641816583221,50,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.1852,0.13919850095467626,1,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.2768,0.2017780666487695,5,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.3288,0.22532139328654174,20,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.3392,0.23704960970144162,50,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.2196,0.15796485354931206,1,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0852,0.2792,0.20012501352183132,5,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.106,0.328,0.22892118258703403,20,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.112,0.3396,0.23573470163619614,50,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.2112,0.15810033284176706,1,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.29,0.20848131034337766,5,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1044,0.3248,0.22571598364905954,20,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1144,0.3296,0.2364645894873114,50,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0532,0.1836,0.1452482845088513,1,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.2996,0.2146957237117966,5,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1052,0.332,0.22879529517487826,20,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.12,0.3424,0.24214956431445012,50,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0616,0.2152,0.16039631221511044,1,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.2956,0.20941806570413968,5,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.336,0.2277831614022615,20,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.114,0.3336,0.23344702773176845,50,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0704,0.2024,0.16043627665246898,1,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0836,0.2756,0.1951073623396185,5,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.3264,0.22158165477926972,20,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0992,0.3256,0.2275363997378346,50,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0616,0.2056,0.15646870491951947,1,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0936,0.2816,0.20493066552139808,5,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.104,0.3308,0.2275084107124369,20,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.3316,0.23403714986722002,50,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0516,0.1812,0.14047068636611887,1,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0932,0.2932,0.21063099339102337,5,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1036,0.3116,0.2229689740854039,20,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1136,0.3536,0.23873006938684413,50,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.052,0.1976,0.1476807036290376,1,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0784,0.2824,0.1980571377413574,5,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.312,0.21868949490122705,20,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.3312,0.22819786338778353,50,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.1884,0.1448131700875427,1,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0772,0.2848,0.19566493616285482,5,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.098,0.3352,0.2220555590505996,20,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1072,0.3368,0.23331494400382743,50,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0464,0.186,0.14026268233204658,1,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.09,0.276,0.19799878634130316,5,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.3224,0.22086307225469118,20,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1088,0.3304,0.23188667796165396,50,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.2188,0.1568109261713469,1,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.082,0.286,0.19767907956763053,5,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1036,0.3232,0.2271321758263343,20,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1052,0.3404,0.23087164999349294,50,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0564,0.2128,0.15540580635193904,1,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0984,0.2792,0.20724790851712432,5,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.104,0.3128,0.22338673214694785,20,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3224,0.23261593453149268,50,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.054,0.1888,0.1473118543272458,1,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.106,0.2928,0.21506425225404374,5,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1056,0.3204,0.22680988244257955,20,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1124,0.336,0.23471783501406726,50,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.2116,0.16093466033765413,1,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.3044,0.21329575089670758,5,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0992,0.3244,0.22347878361258844,20,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3344,0.23096714817010733,50,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.068,0.2012,0.15663857373299442,1,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.264,0.19208692268538372,5,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.304,0.2132896557072568,20,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.3004,0.21475704907092372,50,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0632,0.1992,0.15344614834435746,1,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0892,0.2728,0.19923024357546743,5,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0988,0.3084,0.21907071922579407,20,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1072,0.3096,0.2239240000897813,50,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.1764,0.13917515362040234,1,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.2792,0.2003731022622579,5,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.284,0.21361340691355027,20,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.3336,0.2276872273571207,50,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0496,0.1912,0.14472822449926417,1,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2652,0.19678340178513856,5,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0944,0.302,0.2108439952781816,20,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1048,0.3092,0.22159898816622337,50,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.188,0.14423116042710918,1,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.074,0.27,0.18909711550262553,5,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.3116,0.21704388933816063,20,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.3108,0.2180969569539202,50,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0488,0.1872,0.13946774371040255,1,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0876,0.2636,0.19315650532240008,5,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0944,0.3016,0.2123380281021362,20,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1044,0.3072,0.22063046447056237,50,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.2148,0.15225064024026946,1,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0852,0.2664,0.19384323331258482,5,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1048,0.3068,0.22065865333545367,20,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.3184,0.220387783095247,50,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.202,0.14972116488929324,1,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1024,0.272,0.20589246567419586,5,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1,0.2908,0.21347767317054972,20,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.3084,0.21958391398750496,50,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.1928,0.14597419058850566,1,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2852,0.2063501918824311,5,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.3072,0.21692500378438945,20,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1124,0.3176,0.2272889645114911,50,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0656,0.2068,0.1591614560403649,1,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0936,0.2948,0.20808877231467374,5,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.3144,0.21439743547012016,20,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.3132,0.22123336785686648,50,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.1904,0.14820457571351514,1,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2536,0.18864225771624066,5,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2868,0.2023271417253925,20,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.2884,0.20546113246127742,50,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.1928,0.14919369235376162,1,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.088,0.276,0.19384239166311307,5,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.2864,0.20766472977191133,20,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.2872,0.21178603866591703,50,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0536,0.1736,0.13823736110744114,1,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0892,0.2664,0.1948721281932453,5,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2784,0.2057652501001071,20,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.3024,0.21138290237784213,50,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0508,0.1856,0.1435434162599568,1,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0836,0.2604,0.19128962987119136,5,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.096,0.284,0.205691269049531,20,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.2952,0.20957575669432613,50,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0564,0.1852,0.1445949657424935,1,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.076,0.2608,0.18490871267853892,5,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0976,0.2836,0.20817175140829167,20,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.29,0.20515987717530612,50,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0472,0.186,0.13682340769335652,1,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0856,0.2496,0.18685643813320377,5,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.092,0.288,0.20315232345136414,20,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0976,0.2884,0.20776294978897972,50,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0532,0.1972,0.14808079151024378,1,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2468,0.18642226418052946,5,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0984,0.2972,0.21263588669736663,20,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0972,0.2884,0.20965327184094698,50,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0552,0.1824,0.14501379990899682,1,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.2684,0.20160996293020808,5,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.2772,0.20543201567507707,20,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.2952,0.2092739109181512,50,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0484,0.1864,0.14065403594356923,1,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.27,0.1987987880341039,5,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.2916,0.20807479497611872,20,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2956,0.21295418215467307,50,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.1996,0.15253634434207236,1,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2812,0.1983920855735039,5,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2988,0.20383099455783543,20,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2964,0.2104113458594823,50,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0536,0.184,0.14424399033779384,1,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0856,0.2392,0.18465424681564735,5,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2728,0.1954739297960241,20,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2764,0.19713836529123258,50,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0564,0.186,0.1449868345980401,1,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0828,0.2596,0.18664224110205516,5,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0876,0.2712,0.19737599763301633,20,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.2828,0.20366677279620551,50,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0492,0.1724,0.13588228219365753,1,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2612,0.1855351726039232,5,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.264,0.19384212367561737,20,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.092,0.29,0.20427154293701894,50,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.1836,0.14159557439568826,1,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0812,0.2548,0.18647810588148783,5,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0944,0.2748,0.20186234118873142,20,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2808,0.20411161413922788,50,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.1836,0.14252838638148158,1,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
