accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.198,0.478,0.3356858817387209,5,1,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3032,0.5952,0.4461907259406516,20,1,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3252,0.63,0.4679567562802079,50,1,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.09,0.2612,0.1919782732820793,1,2,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.208,0.4896,0.34744438783570397,5,2,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3008,0.606,0.4448020259412525,20,2,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.322,0.638,0.465468671097198,50,2,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0728,0.2724,0.18424428645666766,1,3,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2,0.4964,0.3455297047047657,5,3,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2892,0.604,0.43759307026999167,20,3,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3272,0.64,0.47287792676015517,50,3,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0944,0.262,0.19924367831445225,1,4,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.204,0.4848,0.34431550378316317,5,4,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2816,0.59,0.4292850382582313,20,4,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3276,0.6192,0.46718918480594157,50,4,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0712,0.236,0.17284127488481282,1,5,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2048,0.4792,0.3411002268681583,5,5,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3008,0.594,0.43929266246878906,20,5,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.314,0.616,0.4585302353257765,50,5,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1124,0.3272,0.22548474902960816,1,6,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2148,0.4888,0.3526703142038583,5,6,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.296,0.5948,0.4357060345521287,20,6,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.322,0.6204,0.4633672784109096,50,6,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0952,0.2632,0.20038142019473834,1,7,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1968,0.4904,0.34233210102223294,5,7,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2976,0.6004,0.44032329264278114,20,7,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3312,0.6184,0.46920539221093177,50,7,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0924,0.2604,0.1920950541187947,1,8,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2004,0.492,0.3431980208138501,5,8,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2924,0.5912,0.4337393305302465,20,8,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.324,0.6316,0.4650686222063805,50,8,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1052,0.278,0.208242443234261,1,9,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.212,0.49,0.3490910075754882,5,9,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.286,0.582,0.4272142359096799,20,9,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.314,0.6056,0.454450371820257,50,9,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1016,0.284,0.20808529280895055,1,0,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2112,0.4744,0.3440283170881617,5,0,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.272,0.5684,0.4161916264225651,20,0,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2968,0.6112,0.44402374849525605,50,0,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0804,0.256,0.1842189516931172,1,1,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.46,0.32602453812422416,5,1,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2888,0.5776,0.4297285228449756,20,1,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3088,0.6084,0.4523564694098783,50,1,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0884,0.2484,0.18813727184357845,1,2,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.206,0.4824,0.34264725787499495,5,2,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2896,0.5928,0.4351203377102437,20,2,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3064,0.6164,0.45245909915628507,50,2,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0724,0.2528,0.17957720780090317,1,3,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1888,0.48,0.33316272619024784,5,3,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2832,0.5828,0.4254727730303138,20,3,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3132,0.62,0.4577656895511339,50,3,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0892,0.2512,0.19166883701917417,1,4,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2024,0.4688,0.3371531705591711,5,4,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2612,0.5688,0.41227930831538506,20,4,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3112,0.608,0.45184432420046106,50,4,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0728,0.2476,0.17624326299557336,1,5,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.4512,0.3223507897113951,5,5,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.288,0.574,0.42446758898345605,20,5,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3072,0.598,0.4455770463697539,50,5,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0964,0.2956,0.2108633391704691,1,6,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2008,0.47,0.3370992371099343,5,6,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2748,0.5784,0.418416314685238,20,6,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3136,0.5944,0.4514622061148106,50,6,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0976,0.274,0.20226527186652235,1,7,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.476,0.3313287367073348,5,7,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2712,0.5892,0.4192516887100333,20,7,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3008,0.6204,0.44990581991365225,50,7,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.086,0.258,0.1892036579124214,1,8,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.182,0.4724,0.3252044066810488,5,8,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2732,0.574,0.4164516279692459,20,8,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.3096,0.6088,0.45234332505726615,50,8,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1004,0.2816,0.2040602839084443,1,9,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2004,0.4668,0.33717045651380945,5,9,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.268,0.5624,0.4108477185767219,20,9,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2972,0.5908,0.4379026077093258,50,9,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.056,0.2016,0.14333745706939854,1,0,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.122,0.338,0.2398967328237109,5,0,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1676,0.4428,0.30742859704109676,20,0,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1784,0.4752,0.32574024315303696,50,0,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0592,0.2148,0.15003385629890723,1,1,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1232,0.3268,0.2386288867020534,5,1,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1768,0.4536,0.31438421160398855,20,1,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1872,0.472,0.33098759938279165,50,1,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0552,0.1884,0.13878063153063028,1,2,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.13,0.3596,0.25360108659294534,5,2,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1688,0.4408,0.3066173418589096,20,2,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1896,0.4752,0.3310580572714673,50,2,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0432,0.1744,0.12090776339814922,1,3,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1108,0.3208,0.22892136768040647,5,3,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1644,0.4368,0.30050233864396375,20,3,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1832,0.4712,0.32805891662824427,50,3,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0504,0.1924,0.13490962535870527,1,4,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1172,0.3508,0.24101507858453086,5,4,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1756,0.4368,0.31210823392510895,20,4,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1864,0.468,0.32796578659697795,50,4,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0452,0.184,0.12986379314371158,1,5,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1164,0.3388,0.23712082072890112,5,5,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1716,0.4416,0.30835312268104287,20,5,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1892,0.472,0.3300893256141559,50,5,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0528,0.198,0.14052318125301544,1,6,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1104,0.3412,0.23598847775572973,5,6,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1728,0.4432,0.3095284302418255,20,6,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1888,0.4716,0.33061234162251135,50,6,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0776,0.2164,0.16338365969138013,1,7,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1256,0.3592,0.2487823656190152,5,7,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1696,0.4348,0.3047175855433767,20,7,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1936,0.464,0.3300574178895471,50,7,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0624,0.1824,0.1415725775514984,1,8,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.116,0.3336,0.23553677720709187,5,8,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.166,0.4288,0.3018505639571676,20,8,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1808,0.4656,0.32397526008196426,50,8,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0736,0.2176,0.1651161846094332,1,9,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1268,0.3596,0.2502778249967618,5,9,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1732,0.4492,0.3100011492191579,20,9,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1928,0.4604,0.3283022989781496,50,9,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0628,0.1952,0.13825041594580362,1,0,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1068,0.3152,0.2169371254790824,5,0,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1452,0.4076,0.27900203791949924,20,0,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.156,0.4236,0.2934800389389523,50,0,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0584,0.2156,0.14289338143362246,1,1,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.114,0.3012,0.22076346642275416,5,1,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1564,0.4044,0.28395389302466084,20,1,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1708,0.4348,0.30392821792958913,50,1,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0596,0.188,0.13768171137962665,1,2,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1152,0.3308,0.23007872931183382,5,2,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1516,0.3956,0.2793130078475988,20,2,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1748,0.4352,0.30581604581096433,50,2,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.048,0.178,0.11934052307245752,1,3,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1044,0.3072,0.21777615395915276,5,3,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1496,0.3992,0.27727925575029216,20,3,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1632,0.43,0.2978572576491718,50,3,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0524,0.1744,0.1267656484289062,1,4,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1092,0.3212,0.22147496328422658,5,4,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1564,0.4008,0.28529682142978574,20,4,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1692,0.4324,0.3036561896371618,50,4,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0428,0.1812,0.12171105128158326,1,5,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1028,0.3076,0.21530863809094403,5,5,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1528,0.4036,0.2800086643151324,20,5,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1608,0.4184,0.29372269099231724,50,5,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0596,0.1924,0.1382011249786325,1,6,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1092,0.3124,0.22058700102119047,5,6,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1544,0.4008,0.28068623441515916,20,6,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.172,0.4284,0.3021278116388612,50,6,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0836,0.2112,0.1594254039117245,1,7,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1224,0.3172,0.22929403604113482,5,7,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.158,0.3956,0.28131581579471526,20,7,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1708,0.4168,0.29862991220310403,50,7,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0664,0.192,0.13968506342760792,1,8,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1192,0.302,0.22310910729122482,5,8,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.15,0.3832,0.2757335743530001,20,8,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1644,0.4212,0.29746370500693536,50,8,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0776,0.2176,0.16011160361313476,1,9,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1152,0.322,0.22689958533436574,5,9,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1556,0.3952,0.280907356852641,20,9,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1576,0.4072,0.28767904619889934,50,9,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0672,0.1932,0.145764124818364,1,0,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.082,0.2836,0.19397656111162104,5,0,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.118,0.3512,0.24356972529862533,20,0,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.13,0.3812,0.25976115042430736,50,0,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0564,0.2032,0.14475515545896964,1,1,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0872,0.2724,0.1950794389509096,5,1,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.13,0.3492,0.2484166133767913,20,1,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.136,0.3856,0.26458879570278027,50,1,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0584,0.1772,0.13489538372466728,1,2,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1048,0.2848,0.20936835084709127,5,2,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1332,0.34,0.24817576334834476,20,2,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1452,0.378,0.26739667467046035,50,2,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0476,0.1712,0.12394643497911241,1,3,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0956,0.284,0.20160326078992788,5,3,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.134,0.3412,0.24898775978701138,20,3,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1356,0.378,0.2641592391353148,50,3,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0512,0.1672,0.12816019884202492,1,4,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0908,0.2756,0.19785999406785684,5,4,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1252,0.3412,0.244805777444275,20,4,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1408,0.372,0.26815734787786094,50,4,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0392,0.166,0.11831524487411209,1,5,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0952,0.2676,0.19776563490851443,5,5,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1236,0.3464,0.24378772718649333,20,5,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1364,0.3704,0.26170737758705653,50,5,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0568,0.1844,0.1389214174783651,1,6,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0924,0.282,0.20111635523851895,5,6,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1312,0.3584,0.2504133406310964,20,6,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1432,0.3608,0.2643968318642523,50,6,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0684,0.1964,0.14975506102724256,1,7,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1072,0.2824,0.21032037102480194,5,7,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1324,0.3532,0.2502032448621983,20,7,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1432,0.3744,0.266087263357308,50,7,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0628,0.1832,0.1405832894973234,1,8,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0984,0.2752,0.20158050123251334,5,8,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1216,0.3324,0.23804802665451502,20,8,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1312,0.3612,0.2564645033180232,50,8,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0688,0.2084,0.1527412144729574,1,9,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0952,0.292,0.20468322647461015,5,9,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1336,0.3464,0.25070982287098503,20,9,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1376,0.3596,0.2567552227351377,50,9,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0544,0.1684,0.11456403407050597,1,0,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0728,0.2248,0.15694847660157454,5,0,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0924,0.2792,0.19512377978890166,20,0,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0972,0.294,0.20094075612140835,50,0,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0484,0.1624,0.10990482225305873,1,1,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0688,0.214,0.1521355140500305,5,1,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1012,0.2716,0.19496539743302638,20,1,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1148,0.2984,0.21281528103095826,50,1,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0568,0.164,0.11874174304317048,1,2,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.08,0.224,0.16414570902376147,5,2,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.102,0.272,0.1972921118095852,20,2,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1096,0.29,0.21031957722787487,50,2,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.042,0.1396,0.09807231367978829,1,3,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0824,0.2308,0.1667969958054183,5,3,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1032,0.2708,0.1962970928733222,20,3,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0988,0.29,0.20620670901473415,50,3,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0436,0.1468,0.1023374711704777,1,4,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0748,0.222,0.15626328918506902,5,4,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.088,0.266,0.18758141323366231,20,4,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1,0.2916,0.20552765939458886,50,4,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0348,0.142,0.09548961333103419,1,5,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0732,0.2276,0.1580732505791365,5,5,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0992,0.2784,0.19578439997253216,20,5,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1024,0.2968,0.20662377566635468,50,5,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0488,0.164,0.11121503091507844,1,6,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.074,0.2204,0.15745908658695373,5,6,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0936,0.2588,0.1875171596991854,20,6,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1032,0.2948,0.20452320028122206,50,6,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0568,0.176,0.12269322416257883,1,7,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0916,0.2344,0.1724978240854431,5,7,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.092,0.2804,0.19198388438115346,20,7,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1024,0.2908,0.20499660946332324,50,7,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.058,0.162,0.1154295696635676,1,8,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0716,0.21,0.15372430523878208,5,8,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.094,0.2596,0.18501645489796015,20,8,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.092,0.2828,0.1959680746661132,50,8,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.066,0.1916,0.13196667750137825,1,9,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0736,0.2236,0.16108576941086208,5,9,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0944,0.2652,0.19271793478211025,20,9,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.1084,0.2908,0.20441988485391396,50,9,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.054,0.1436,0.08754047619047906,1,0,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0632,0.1832,0.11391056587856595,5,0,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0844,0.234,0.15655658540711348,20,0,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0812,0.2352,0.15574913467918527,50,0,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0468,0.1392,0.08417788888889152,1,1,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0624,0.1772,0.11293458008657938,5,1,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
